show_id,country_name
845643,United States of America
1067950,France
1067950,Germany
1067950,United States of America
1017507,United States of America
1094266,Spain
1021803,France
1021803,Italy
1146417,United States of America
1073337,Turkey
1105832,United States of America
1105832,Venezuela
1143119,Dominican Republic
800279,United States of America
1108658,United States of America
1116488,Mexico
1116488,United Kingdom
1093994,United States of America
965791,France
980996,Canada
1192548,United Kingdom
1192548,United States of America
1088226,Estonia
1088226,France
1088226,Russia
1061634,Spain
1178734,Japan
1178734,South Korea
975762,France
1135229,United Kingdom
1114905,Mexico
971699,United Kingdom
1058100,Germany
1138476,Japan
1008903,Canada
881462,Italy
1061656,United States of America
1061656,France
926680,United States of America
1159086,Mexico
891636,Italy
1057856,Vietnam
1032194,United States of America
935906,United Kingdom
1093247,United States of America
1163189,Philippines
933092,Canada
1126128,Indonesia
1126128,South Korea
949903,France
1038515,Japan
1126852,Brazil
1126852,Bosnia and Herzegovina
865382,United States of America
1318668,Colombia
1136767,Australia
1136767,United States of America
1064551,Philippines
1192077,Canada
841742,Belgium
890203,France
1118824,Philippines
888082,France
912974,United Kingdom
989596,Belgium
989596,Canada
989596,France
989596,Italy
1113566,Philippines
1110859,Germany
1110859,France
1100287,United States of America
790416,United States of America
800089,United States of America
1179664,Mexico
1199872,South Korea
1036312,Spain
957863,Hong Kong
957863,Singapore
729120,Mexico
729120,United States of America
997391,India
844409,United Kingdom
1165918,United States of America
528502,United States of America
1141202,Turkey
1079536,China
1119744,Philippines
989589,Argentina
989589,Chile
989589,Denmark
989589,France
989589,Germany
989589,Sweden
989589,Taiwan
989589,United Kingdom
1072589,Thailand
980285,Dominican Republic
1027982,Malaysia
1027982,Singapore
1027982,Taiwan
1075523,Philippines
976293,France
948050,France
1088080,United Kingdom
1105014,United Kingdom
844386,South Korea
844386,Japan
665733,France
665733,Germany
665733,Sweden
665733,Turkey
958279,Belgium
958279,Denmark
958279,France
958279,Morocco
1080217,Philippines
1061117,United States of America
1061617,Brazil
1190725,United Kingdom
1190725,United States of America
991511,Philippines
1180449,Philippines
1074656,Poland
858408,United States of America
1110358,France
829038,United States of America
1008003,Spain
1211419,Brazil
920538,China
1075815,United States of America
1088157,Australia
1090868,Mexico
1090868,Spain
762509,United States of America
939243,United States of America
939243,Japan
1241982,Canada
1241982,United States of America
927342,India
1160956,China
539972,United States of America
912649,United States of America
558449,United States of America
549509,United Kingdom
549509,United States of America
933260,France
933260,United Kingdom
933260,United States of America
1064213,United States of America
1064486,Australia
1247019,Thailand
1357633,Japan
1035048,United States of America
402431,United States of America
516729,United Kingdom
516729,France
516729,United States of America
516729,Japan
519182,United States of America
1184918,United States of America
974576,United Kingdom
974576,United States of America
426063,United States of America
533535,United States of America
811941,India
845781,United States of America
839033,Japan
839033,New Zealand
839033,United States of America
1022789,United States of America
974453,United States of America
1249013,Mexico
970450,Puerto Rico
970450,United States of America
1043905,Bulgaria
1043905,United States of America
1138194,United States of America
1147416,France
1001274,Belgium
1001274,France
1156593,Spain
1156593,United States of America
1028196,United States of America
945961,United States of America
1118031,Spain
573435,United States of America
1100782,United States of America
1299372,Argentina
1299372,France
1299372,Spain
1222064,Denmark
1222064,United Kingdom
1222064,Thailand
1006724,Taiwan
1006724,United States of America
698687,United States of America
1029235,Estonia
1029235,United States of America
693134,United States of America
974950,Belgium
974950,France
974950,United States of America
974950,Mexico
1051896,Ireland
1051896,United States of America
1034541,United States of America
1081012,United States of America
1252309,Spain
799766,Australia
799766,United Kingdom
799766,United States of America
799766,China
799766,Cyprus
1005331,United States of America
1097549,United States of America
1097549,Netherlands
1241320,Japan
929204,United Kingdom
1000837,Brazil
1000837,France
978796,United States of America
1011985,United States of America
1196470,France
1100856,Russia
1122418,United Kingdom
1122418,Germany
1122418,Italy
1235623,China
1159311,Japan
823464,United States of America
1000075,Belgium
1000075,France
786892,Australia
786892,United States of America
1182387,United States of America
957452,France
957452,Germany
957452,United Kingdom
957452,United States of America
1084736,France
1241752,Philippines
748783,Hong Kong
748783,United Kingdom
748783,United States of America
717196,Denmark
717196,Finland
717196,Germany
717196,Ireland
661539,United States of America
653346,United States of America
1164355,Indonesia
639720,United States of America
1167898,Mexico
1075789,United States of America
1013850,Poland
1013850,United States of America
762441,United States of America
1116490,United States of America
1299652,United States of America
791042,Canada
1216191,Ireland
1216191,United States of America
929590,Finland
929590,United Kingdom
929590,United States of America
1357459,Philippines
1125510,Spain
1276945,Belgium
1242372,China
1215185,Spain
1129598,United States of America
1354627,United States of America
1123278,United States of America
592983,Spain
592983,United States of America
1029281,United States of America
1147710,South Korea
1064028,United States of America
726139,South Korea
1111873,United States of America
1154215,France
359410,United States of America
1171640,Belgium
1171640,France
1278263,France
1278263,Germany
1247597,Spain
1001311,France
1371727,United States of America
995803,United States of America
437342,United States of America
866398,United Kingdom
866398,United States of America
1014505,Japan
1167271,France
1167271,Taiwan
1208491,Canada
1208491,France
1226578,Canada
1226578,United States of America
1276210,Spain
588648,China
588648,Spain
976576,France
1278099,Mexico
1087822,United States of America
1087822,Germany
1114513,United States of America
889737,United States of America
1291559,Japan
1221404,Japan
974262,United States of America
1287717,Argentina
1287717,Paraguay
718821,United States of America
1329336,United States of America
1079091,United States of America
1222248,Norway
976734,United Kingdom
976734,United States of America
1084863,Belgium
1084863,France
1124641,United Kingdom
1124641,United States of America
938614,Australia
938614,United Arab Emirates
938614,United States of America
1331375,Colombia
1331375,United States of America
1181863,United States of America
